"id","player","atpname","birthdate","weight","height","turnedpro","birthplace","coaches","hand","backhand","ioc"
"S381","Jan Siemerink","Jan Siemerink",19700414,73,183,1989,"Rijnsburg, Netherlands","","L","","NED"
"S387","Olivier Soules","Olivier Soules",19670324,86,188,1989,"Doual, France","","R","","FRA"
"S388","Sulistyono Sulistyono","Sulistyono Sulistyono",,,,,"","","R","","INA"
"S389","Sebastian Soresini","Sebastian Soresini",,,,,"","","R","","ITA"
"S390","Sven Salumaa","Sven Salumaa",19661021,91,196,1989,"Huntington, NY","","R","","USA"
"S400","Mark Shires","Mark Shires",,,,,"","","R","","USA"
"S402","Pete Sampras","Pete Sampras",19710812,77,185,1988,"Washington, D.C., USA","Paul Annacone","R","1H","USA"
"S403","Jonathan Stark","Jonathan Stark",19710403,84,188,1991,"Medford, OR, USA","None","R","","USA"
"S404","Danny Sapsford","Danny Sapsford",19690403,70,173,1989,"Walton-on-Thames, England","","R","","GBR"
"S405","John Stimpson","John Stimpson",19680904,79,183,,"Mobile, AL","","R","","USA"
"S406","Grant Stafford","Grant Stafford",19710527,95,,1990,"Johannesburg, South Africa","Dennis Van der Meer","R","2H","RSA"
"S409","Jason Smith","Jason Smith",19751122,,,,"","","R","","AUS"
"S410","Marcelo Saliola","Marcelo Saliola",19731231,75,178,,"Sao Paulo, Brazil","","L","","BRA"
"S411","Johan Sandberg","Johan Sandberg",19700512,78,193,,"Malmo, Sweden","","R","","SWE"
"S413","Vincenzo Santopadre","Vincenzo Santopadre",19710811,76,183,1991,"Rome, Italy","Giampaolo Coppo","L","","ITA"
"S415","Ted Scherman","Ted Scherman",19661003,82,188,,"San Francisco, CA","","R","","USA"
"S419","Luis-Filipe Silva","Luis-Filipe Silva",,,,,"","","R","","POR"
"S421","Lech Sidor","Lech Sidor",19700630,,,,"","","R","","POL"
"S423","James Schor","James Schor",19651014,82,185,,"Miami, FL","","R","","USA"
"S424","Fabrice Santoro","Fabrice Santoro",19721209,74,178,1989,"Tahiti","Laurent Raymond","R","2H","FRA"
"S426","Thomas Soerensen","Thomas Soerensen",,,,,"","","R","","DEN"
"S427","Martin Stringari","Martin Stringari",19710910,79,188,1990,"Buenos Aires, Argentina","","R","","ARG"
"S429","Bruce Steel","Bruce Steel",,,,,"","","R","","USA"
"S434","Alexander Schad","Alexander Schad",,,,,"","","R","","DOM"
"S437","Zoran Sevcenko","Zoran Sevcenko",19691221,,,,"","","R","","MKD"
"S439","Sergej Skakun","Sergej Skakun",,,,,"","","R","","RUS"
"S442","Mikael Stadling","Mikael Stadling",19660810,78,188,,"Sundsvall, Sweden","","L","","SWE"
"S443","Sandon Stolle","Sandon Stolle",19700713,79,193,1991,"Sydney, NSW, Australia","None","R","","AUS"
"S452","Martin Schaffl","Martin Schaffl",19691213,,,,"","","R","","AUT"
"S454","Stephane Simian","Stephane Simian",19670608,84,193,1991,"St Symphorien d'Ozon, France","Thierry Tulasne","L","","FRA"
"S455","Hashim Sidek","Hashim Sidek",,,,,"","","R","",""
"S459","Han-Cheol Shin","Han-Cheol Shin",19700323,,,,"","","R","","KOR"
"S465","Davide Scala","Davide Scala",19720102,81,180,1990,"","","R","","ITA"
"S466","Dennis Schmid","Dennis Schmid",19690624,88,193,1992,"Eindhoven, Netherlands","","R","","USA"
"S476","Naratorn Srichaphan","Naratorn Srichaphan",19720805,,,,"","","R","","THA"
"S477","Wittaya Samrej","Wittaya Samrej",,,,,"","","R","","THA"
"S478","Tanakorn Srichaphan","Tanakorn Srichaphan",19680520,,,,"","","R","","THA"
"S480","Davide Sanguinetti","Davide Sanguinetti",19720825,79,188,1993,"Viareggio, Italy","Claudio Pistolesi","R","2H","ITA"
"S483","Pedro Sousa","Pedro Sousa",19880527,70,180,2007,"Lisbon, Portugal","Rui Machado, Ruben Ramirez Hidalgo","R","2H","POR"
"S492","Donny Susetyo","Donny Susetyo",19740328,68,170,,"Blora, Indonesia","","R","","INA"
"S494","David Salvador-Estepa","David Salvador-Estepa",19731020,,,,"","","R","","ESP"
"S496","Ofer Sela","Ofer Sela",19720722,76,188,,"Haifa, Israel","","R","","ISR"
"S498","Adam Skrzypczak","Adam Skrzypczak",19740130,,,,"","","R","","POL"
"S500","Nouhoun Sangare","Nouhoun Sangare",19750603,,,,"","","R","","CIV"
"S501","Tetsuya Sato","Tetsuya Sato",,,,,"","","R","","JPN"
"S507","Federico Sanchez","Federico Sanchez",19701204,60,168,1991,"Granada, Spain","","R","","ESP"
"S508","Unknown Unknown","Unknown Unknown",,,,,"","","","",""
"S509","Garry Slater","Garry Slater",,,,,"","","R","","NZL"
"S510","Ben Sims","Ben Sims",,,,,"","","R","","USA"
"S516","Jorg Schors","Jorg Schors",19741105,,,,"","","R","","GER"
"S518","Frank Schmitz","Frank Schmitz",,,,,"","","R","","GER"
"S519","Orlin Stanoytchev","Orlin Stanoytchev",19710924,82,185,1993,"Sofia, Bulgaria","","R","","BUL"
"S523","Gerard Solves","Gerard Solves",19680407,75,185,1993,"Lagny, France","","R","","FRA"
"S535","Razvan Sabau","Razvan Sabau",19770618,76,185,1993,"Bucharest, Romania","","R","","ROU"
"S537","Suwandi Suwandi","Suwandi Suwandi",19760821,66,178,,"Bandung, Indonesia","","R","","INA"
"S544","Vincent Spadea","Vincent Spadea",19740719,77,183,1993,"Chicago, Illinois, USA","Davide Sanguinetti","R","2H","USA"
"S545","Sargis Sargsian","Sargis Sargsian",19730603,75,180,1995,"Yerevan, Armenia","Aleksandr Tsaturyan/Gary Mulle","R","","ARM"
"S548","Gabriel Silberstein","Gabriel Silberstein",19741017,73,178,1993,"","","R","","CHI"
"S550","Takao Suzuki","Takao Suzuki",19760920,73,175,1995,"Sapporo, Japan","Claudio Pistolesi","R","","JPN"
"S551","Hyeong-Keun Song","Hyeong-Keun Song",19740916,,,,"","","R","","KOR"
"S552","David Skoch","David Skoch",19761106,70,183,1994,"Brandys, Czechia","Tomas Hlasek","R","","CZE"
"S559","Dennis Van Scheppingen","Dennis Van Scheppingen",19750705,80,185,1993,"Mijdrecht, The Netherlands","Dick Duijk","R","","NED"
"S560","Michael Shyjan","Michael Shyjan",19691029,,,,"Chelmsford, MA, USA","","R","","USA"
"S561","Dermot Sweeney","Dermot Sweeney",,,,,"","","R","","ZAM"
"S564","Jeff Salzenstein","Jeff Salzenstein",19731014,79,185,1996,"Peoria, Illinois, USA","","L","","USA"
"S565","Robert Sliwinski","Robert Sliwinski",,,,,"","","R","","POL"
"S566","Fernando Samayoa","Fernando Samayoa",19730728,,,,"","","R","","GUA"
"S568","Franco Squillari","Franco Squillari",19750822,80,183,1994,"Buenos Aires, Argentina","Francisco Yunis","L","1H","ARG"
"S572","Sjeng Schalken","Sjeng Schalken",19760908,82,193,1994,"Weert, The Netherlands","Willem Jan van Hulst","R","1H","NED"
"S579","Thomas Shimada","Thomas Shimada",19750210,77,178,1993,"Philadelphia, PA, USA","","R","","JPN"
"S585","Jimy Szymanski","Jimy Szymanski",19750915,77,175,1994,"Caracas, Venezuela","francisco seijas","R","","VEN"
"S592","Armand Strombach","Armand Strombach",19760312,,,,"","","R","","LAT"
"S596","Hiram Silfa","Hiram Silfa",19740322,,,,"","","R","","DOM"
"S600","Thomas Schiessling","Thomas Schiessling",19741101,66,180,1994,"Innsbrueck, Austria","","R","","AUT"
"S601","Michael Sell","Michael Sell",19720823,77,180,1995,"Berkeley, CA, USA","","R","","USA"
"S604","Andre Sa","Andre Sa",19770506,79,185,1996,"Belo Horizonte, Brazil","Bruno Volkmann","R","2H","BRA"
"S605","Radovan Svetlik","Radovan Svetlik",19740412,,,,"","","R","","CZE"
"S608","Attila Savolt","Attila Savolt",19760205,78,183,1995,"Budapest, Hungary","Alberto Castellani","R","","HUN"
"S610","Wei-Yu Su","Wei-Yu Su",19760105,,,,"","","R","","TPE"
"S614","Victor Sendin","Victor Sendin",19750701,70,175,1995,"","Jose Lopez-maeso","R","","ESP"
"S624","Teza Simunyola","Teza Simunyola",19701209,,,,"","","R","","ZAM"
"S626","James Sekulov","James Sekulov",19761013,73,180,1995,"Perth, Australia","None","R","","AUS"
"S628","Jerome Seguin","Jerome Seguin",,,,,"","","R","","MON"
"S630","Alexandre Strambini","Alexandre Strambini",19750516,,,,"","","R","","SUI"
"S631","Tom Spinks","Tom Spinks",19761107,,,,"Norfold, England","","R","","GBR"
"S636","Rainer Schuettler","Rainer Schuettler",19760425,74,180,1995,"Korbach, Germany","Dirk Hordorff","R","2H","GER"
"S637","Jurek Stasiak","Jurek Stasiak",19780423,,,,"","","R","","AUS"
"S639","Steven Schranz","Steven Schranz",,,,,"","","R","","MLT"
"S641","Mark Schembri","Mark Schembri",,,,,"","","R","","MLT"
"S648","Martin Spottl","Martin Spottl",19751123,76,180,1994,"Dornbirn, Austria","","R","","AUT"
"S649","Wolfgang Schranz","Wolfgang Schranz",19760319,73,178,1994,"Zell-Am-See, Austria","","R","","AUT"
"S670","Toshiaki Sakai","Toshiaki Sakai",19740409,76,175,2002,"Tokyo","Toshihisa Tsuchihashi","L","","JPN"
"S672","Teo Susnjak","Teo Susnjak",19770723,,,,"","","R","","NZL"
"S673","Joseph Sirianni","Joseph Sirianni",19750117,76,178,1996,"Melbourne, Australia","Larry Dempster","R","","AUS"
"S674","Alexander Shvec","Alexander Shvec",19720629,,,,"Minsk, Belarus","","R","","BLR"
"S675","Paradorn Srichaphan","Paradorn Srichaphan",19790614,82,185,1997,"Bangkok, Thailand","","R","1H","THA"
"S676","Oscar Serrano","Oscar Serrano",19780525,78,173,1996,"Barcelona, Spain","","R","1H","ESP"
"S677","David Sanchez","David Sanchez",19780420,76,183,1997,"Zamora, Spain","Jose Luis Aparisi","R","","ESP"
"S681","Cyril Saulnier","Cyril Saulnier",19750816,85,183,1996,"Toulon, France","Lionel Zimbler","R","","FRA"
"S683","Piotr Szczepanik","Piotr Szczepanik",19781223,,,,"","","R","","POL"
"S688","Andrei Stoliarov","Andrei Stoliarov",19770109,72,178,1995,"Sochi, Russia","Dmitri Poliakov","R","","RUS"
"S693","Raemon Sluiter","Raemon Sluiter",19780413,80,185,1996,"Rotterdam, The Netherlands","Tjerk Bogtstra","R","2H","NED"
"S694","Radek Stepanek","Radek Stepanek",19781127,76,185,1996,"Karvina, Czechia","Petr Korda","R","2H","CZE"
"S696","Mitch Sprengelmeyer","Mitch Sprengelmeyer",19750109,82,185,1997,"Boulder, CO","","L","","USA"
"S699","Ricardo Schlachter","Ricardo Schlachter",19770707,,,1998,"Joinville, Brazil","Fernando Roese","R","","BRA"
"S703","Mariano Sanchez","Mariano Sanchez",19780703,,,,"","","R","","MEX"
"S709","Johan Settergren","Johan Settergren",19780422,77,185,1997,"Halmstad, Sweden","","R","","SWE"
"S712","Asim Shafik","Asim Shafik",19751221,,,,"","","R","","PAK"
"S713","Franz Stauder","Franz Stauder",19770528,,,,"","","R","","GER"
"S721","Alexandre Simoni","Alexandre Simoni",19790702,78,188,1997,"Sao Paulo, Brazil","Rodrigo Simoni","R","","BRA"
"S741","Marat Safin","Marat Safin",19800127,88,193,1997,"Moscow, Russia","Hernan Gumy","R","2H","RUS"
"S751","Marcus Sarstrand","Marcus Sarstrand",19780724,73,183,1997,"","","R","","SWE"
"S755","Jason Sankey","Jason Sankey",,,,,"","","R","","HKG"
"S764","James Shortall","James Shortall",19791225,,,,"","","R","","NZL"
"S765","Luke Smith","Luke Smith",19761025,84,188,1997,"Adelaide, Australia","","R","","AUS"
"S772","Ladislav Svarc","Ladislav Svarc",19781113,80,188,1997,"Bratislava, Slovak Republic","","R","","SVK"
"S773","Slimane Saoudi","Slimane Saoudi",19750723,,,,"","","L","","ALG"
"S775","Sergei Samoseiko","Sergei Samoseiko",19810205,,,,"","","R","","BLR"
"S785","Pascal Schaul","Pascal Schaul",19790111,,,,"","","R","","LUX"
"S791","Shane Stone","Shane Stone",19770703,,,,"","","R","","TRI"
"S793","Mostafa Saleh","Mostafa Saleh",19621209,,,,"","","R","","IRI"
"S794","Goran Sterijovski","Goran Sterijovski",19801121,,,,"","","R","","MKD"
"S796","James Smith","James Smith",,,,,"","","R","","GBR"
"S799","Pavel Snobel","Pavel Snobel",19800228,82,191,1997,"Havirov, Czechia","","L","","CZE"
"S802","Valentin Sanon","Valentin Sanon",19800520,,,,"","","R","","CIV"
"S809","Yuri Schukin","Yuri Schukin",19790626,88,185,1999,"Kislovodsk, Russia","Vadim Borisov","R","","KAZ"
"S813","Jean-Claude Scherrer","Jean-Claude Scherrer",19780720,82,188,1998,"Uznach, Switzerland","","R","","SUI"
"S816","Jermaine Smith","Jermaine Smith",19790131,,,,"","","R","","JAM"
"S818","David Sherwood","David Sherwood",19800506,,193,,"Sheffield, England","John Gledden","R","","GBR"
"S842","Andrea Stoppini","Andrea Stoppini",19800229,79,191,1998,"Trento, Italy","","R","","ITA"
"S843","Potito Starace","Potito Starace",19810714,84,188,2001,"Benevento, Italy","Fabrizio Fanucci","R","2H","ITA"
"S847","Rob Steckley","Rob Steckley",19800216,,,,"","","R","","CAN"
"S876","Flavio Saretta","Flavio Saretta",19800628,70,183,1998,"Americana, Brazil","Luiz Faria, Alexandre Silva","R","","BRA"
"S877","Julio Silva","Julio Silva",19790701,69,173,1999,"Jundiai, Sao Paulo, Brasil","","R","","BRA"
"S885","Raimonds Sproga","Raimonds Sproga",19810712,,,,"","","","","LAT"
"S887","Mike Scheidweiler","Mike Scheidweiler",19811114,75,188,,"","Nicolas Perrein","R","","LUX"
"S893","Martin Slanar","Martin Slanar",19810501,,,,"","","R","","AUT"
"S923","Nasir Sherazi","Nasir Sherazi",19800224,,,,"","","","","PAK"
"S938","Bruno Soares","Bruno Soares",19820227,77,180,2001,"Belo Horizonte, Brazil","Hugo Daibert","R","2H","BRA"
"S944","Simon Stadler","Simon Stadler",19830720,75,183,2002,"Heidelberg, Germany","Helmut Luethy","L","","GER"
"S948","Kevin Sorensen","Kevin Sorensen",19810510,79,183,2004,"schwaebisch hall","","","","IRL"
"S949","Trevor Spracklin","Trevor Spracklin",19771217,,191,2002,"","","R","","USA"
"S963","Florent Serra","Florent Serra",19810228,78,180,2000,"Bordeaux, France","Jerome Haehnel","R","2H","FRA"
"S974","Jaime Subirats","Jaime Subirats",,,,,"","","","","MEX"
"S977","Andras Szikszai","Andras Szikszai",,,,,"","","","","HUN"
"S978","Andras Szocsik","Andras Szocsik",,,,,"","","","","HUN"
"S979","Roberto Saya","Roberto Saya",,,,,"","","","","ITA"
"S990","Tobias Summerer","Tobias Summerer",19830201,79,185,2002,"Freising, Germany","Stefan Eriksson","R","","GER"
"S999","Carlos Schlettwein","Carlos Schlettwein",,,,,"","","","","MEX"
"SA01","Lester Sack","Lester Sack",,,,,"","","","","USA"
"SA03","Roy Sprengelmeyer","Roy Sprengelmeyer",,,,,"","","","","USA"
"SA04","Benito Schon","Benito Schon",,,,,"","","","","MEX"
"SA13","John Zwieg","John Zwieg",,,,,"","","","","USA"
"SA14","David Segal","David Segal",,,,,"","","","","USA"
"SA18","Frederick Sundsten","Frederick Sundsten",,,,,"","","","","NOR"
"SA22","Thedy Stalder","Thedy Stalder",,,,,"","","","","SUI"
"SA23","Allan Skelton","Allan Skelton",,,,,"","","","","CAN"
"SA29","Dieter Schultheiss","Dieter Schultheiss",,,,,"","","","","AUT"
"SA30","Lucien Sulloway","Lucien Sulloway",,,,,"","","","","USA"
"SA31","Rauno Suominen","Rauno Suominen",,,,,"","","","","FIN"
"SA38","Harry Sheridan","Harry Sheridan",,,,,"","","","","IRL"
"SA49","Robin Soderling","Robin Soderling",19840814,87,193,2001,"Tibro, Sweden","","R","2H","SWE"
"SA82","Givi Samkharadze","Givi Samkharadze",19790129,,,,"","","","","GEO"
"SA86","Yew-Ming Si","Yew-Ming Si",19790824,,,,"","","","","MAS"
"SA93","Andreas Seppi","Andreas Seppi",19840221,78,191,2002,"Bolzano, Italy","Massimo Sartori","R","2H","ITA"
"SA99","Matias Silva","Matias Silva",19840331,,,,"","","","","PER"
"SB10","Andrey Stepanov","Andrey Stepanov",19830218,,,,"","","","","UKR"
"SB14","Simon Shen","Simon Shen",19760910,,,,"","","","","TPE"
"SB28","Carlos Salamanca","Carlos Salamanca",19830115,83,196,2001,"Bogota, Colombia","Jorge Gerosi","L","2H","COL"
"SB29","Prima Simpatiaji","Prima Simpatiaji",19811016,,,,"","","","","INA"
"SB38","Mikael Stig","Mikael Stig",,,,,"","","","","SWE"
"SB40","Frederick Ted Schroeder","Frederick Ted Schroeder",19210720,,,,"Newark, NJ, USA","","R","","USA"
"SB43","John Spiegel","John Spiegel",,,,,"","","","","USA"
"SB44","Bobby Siska","Bobby Siska",19421201,,,,"San Francisco, CA, U.S.A.","","","","USA"
"SB50","John Stefanki","John Stefanki",,,,,"","","","","USA"
"SB51","Steve Stefanki","Steve Stefanki",19500925,,,,"Melrose Park, IL, U.S.A.","","","","USA"
"SB52","Paul Sidone","Paul Sidone",,,,,"","","","","USA"
"SB53","Dave Simmonds","Dave Simmonds",,,,,"","","","","NZL"
"SB57","Anoosha Shahgholi","Anoosha Shahgholi",19811110,,,,"","","","","IRI"
"SB58","Samir Saadeldin","Samir Saadeldin",,,,,"","","","","SYR"
"SB59","Lais Salim","Lais Salim",,,,,"","","","","SYR"
"SB60","Jean-Noel Said","Jean-Noel Said",,,,,"","","","","SEN"
"SB64","Muhammad Khaliq Siddiq","Muhammad Khaliq Siddiq",19760704,,,,"","","","","KUW"
"SC03","Jasper Smit","Jasper Smit",19801117,,,,"","","R","","NED"
"SC14","Eduardo Soriano","Eduardo Soriano",,,,,"","","","","ARG"
"SC15","Laurie Strong","Laurie Strong",,,,,"","","","","CAN"
"SC19","Jose Antonio Sanchez-de Luna","Jose Antonio Sanchez-de Luna",19841018,,,,"","","R","","ESP"
"SC33","Gvidas Sabeckis","Gvidas Sabeckis",19840327,,,,"","","","","LTU"
"SC47","Go Soeda","Go Soeda",19840905,73,178,2003,"Kanagawa, Japan","Davide Sanguinetti","R","2H","JPN"
"SC51","Aliaksandr Skrypko","Aliaksandr Skrypko",,,,,"","","R","","BLR"
"SC52","Scott Shannon","Scott Shannon",,,,,"","","","","USA"
"SC56","Dudi Sela","Dudi Sela",19850404,65,175,2002,"Kiryat Shmonna, Israel","Yoav Ben Zvi","R","1H","ISR"
"SC57","Hyun-Joon Suk","Hyun-Joon Suk",19850609,,,,"","","","","KOR"
"SC73","Rogerio Dutra Silva","Rogerio Dutra Silva",19840205,73,178,2003,"Sao Paulo, Brazil","Andres Schneiter","R","1H","BRA"
"SC75","Troy Stone","Troy Stone",,,,,"","","","","TRI"
"SC77","Sergiy Stakhovsky","Sergiy Stakhovsky",19860106,80,193,2003,"Kiev, Ukraine","Attila Mihalka","R","1H","UKR"
"SC81","John Swann","John Swann",,,,,"","","","","CAN"
"SC85","Jim Sheperd","Jim Sheperd",,,,,"","","","","USA"
"SC92","Peng Sun","Peng Sun",19831019,,,,"","","R","","CHN"
"SC95","Bartolome Salva-Vidal","Bartolome Salva-Vidal",19861120,79,183,,"","Francisco Roig","L","","ESP"
"SD01","Phillip Simmonds","Phillip Simmonds",19860518,,,,"","","R","","USA"
"SD23","Artem Sitak","Artem Sitak",19860208,84,185,2001,"Orenbourg, Russia","Mason Fuller","R","2H","NZL"
"SD27","Martin Stiegwardt","Martin Stiegwardt",,,,,"","","","","ECU"
"SD28","Harutyun Sofyan","Harutyun Sofyan",19830112,,,,"","","R","","ARM"
"SD32","Gilles Simon","Gilles Simon",19841227,70,183,2002,"Nice, France","Etienne Laforgue","R","2H","FRA"
"SD39","Janis Skroderis","Janis Skroderis",19830814,,,,"","","R","2H","LAT"
"SD56","Robert Smeets","Robert Smeets",19851110,70,188,,"Sliedrecht, The Netherlands","","L","","AUS"
"SD65","Federico Sansonetti","Federico Sansonetti",19861106,,,,"","","","","URU"
"SD69","Louk Sorensen","Louk Sorensen",19850107,78,175,2003,"","Kevin Sorensen","R","2H","IRL"
"SD75","Ashkan Shokoofi","Ashkan Shokoofi",19810709,,,,"","","","","IRI"
"SD76","Dilshod Sharifi","Dilshod Sharifi",19860612,,,,"","","","","TJK"
"SD78","Alexandre Sidorenko","Alexandre Sidorenko",19880218,80,185,2006,"St. Petersburg, Russia","Valery Sidorenko","R","","FRA"
"SD80","Roland Stiegler","Roland Stiegler",,,,,"","","","","AUT"
"SD83","Matt Simpson","Matt Simpson",19840810,,,,"","","","","NZL"
"SD90","C. Sakolsky","C. Sakolsky",,,,,"","","","","USA"
"SD91","Danny Sullivan","Danny Sullivan",19520420,,,,"","","","","RSA"
"SD93","Alan Simmons","Alan Simmons",,,,,"","","","","BER"
"SD95","Graham Silberman","Graham Silberman",19560422,,,,"","","","","RSA"
"SE09","Bo Svensson","Bo Svensson",,,,,"","","","","SWE"
"SE12","Dragan Savid","Dragan Savid",,,,,"","","","","YUG"
"SE13","Rolf Spitzer","Rolf Spitzer",19500815,,,,"","","","","SUI"
"SE17","Oskar Saarne","Oskar Saarne",,,,,"","","","","EST"
"SE28","Ralph Sender","Ralph Sender",,,,,"","","","","RSA"
"SE31","Armin Sandbichler","Armin Sandbichler",19850122,76,180,2005,"Schwaz, Austria","Markus Zoecke","L","","AUT"
"SE39","Bill Strei","Bill Strei",,,,,"","","","",""
"SE42","Teguh Suwito","Teguh Suwito",,,,,"","","","","INA"
"SE43","Samudra Sangitan","Samudra Sangitan",,,,,"","","","","INA"
"SE44","Albert Simangunsong","Albert Simangunsong",,,,,"","","","","INA"
"SE45","Iman Sutarli","Iman Sutarli",,,,,"","","","","INA"
"SE47","S. Saggoni","S. Saggoni",,,,,"","","","","ITA"
"SE49","Lawal Shehu","Lawal Shehu",19850115,,,,"","","","","NGR"
"SE60","Erik Stenninger","Erik Stenninger",19560217,,,,"","","","","SWE"
"SE66","Eduardo Schwank","Eduardo Schwank",19860423,83,183,2005,"Rosario, Argentina","Roberto Alvarez","R","2H","ARG"
"SE69","Ivan Sergeyev","Ivan Sergeyev",19880120,78,175,,"Dniepropetrovsk, Ukraine","","R","2H","UKR"
"SE73","Yuichi Sugita","Yuichi Sugita",19880918,72,175,2006,"Sendai, Japan","","R","2H","JPN"
"SE83","Alexander Slabinsky","Alexander Slabinsky",19860306,,185,,"Ivano-Frankirsk, Ukraine","Nick Weal","R","","GBR"
"SE89","John Segal","John Segal",,,,,"","","","","USA"
"SE91","F. Strizik","F. Strizik",,,,,"","","","","AUT"
"SE92","George Szakacz","George Szakacz",,,,,"","","","",""
"SF02","Peter Schlotz","Peter Schlotz",,,,,"","","","","NED"
"SF03","Evert Schneider","Evert Schneider",,,,,"","","","","NED"
"SF04","Pieter Soeters","Pieter Soeters",19470526,,,,"","","","","NED"
"SF06","Keith Stoneman","Keith Stoneman",,,,,"","","","","USA"
"SF09","Fabio Savoldelli","Fabio Savoldelli",,,,,"","","","","ITA"
"SF19","Frank Schwanner","Frank Schwanner",,,,,"","","","","NZL"
"SF21","Kirati Siributwong","Kirati Siributwong",19870517,,,,"","","","","THA"
"SF35","Abdul-Rahman Shehab","Abdul-Rahman Shehab",19710321,,,,"","","","","BRN"
"SF36","Igor Sijsling","Igor Sijsling",19870818,85,191,2006,"Amsterdam, Netherlands","Vedrah Tvrtkovic","R","1H","NED"
"SF41","Aldin Setkic","Aldin Setkic",19871221,86,191,,"Sarajevo, Bosnia & Herzegovina","Alberto Castellani","R","2H","BIH"
"SF48","Olivier Sajous","Olivier Sajous",19870204,72,,,"","","R","2H","USA"
"SF62","Tim Smyczek","Tim Smyczek",19871230,73,175,2006,"Milwaukee, WI, USA","Dustin Taylor","R","2H","USA"
"SF76","Franko Skugor","Franko Skugor",19870920,96,196,,"Sibenik, Croatia","Alan Maric","R","2H","CRO"
